tmdb_id,title,release_year,genres,overview,keywords,country,revenue_usd,vote_count,in_top_k_by_revenue,is_period_piece,signals_used,setting_start_year,setting_end_year,setting_decade,year_gap,era_hits,setting_type,setting_confidence,sources_used
20108,Au Hasard Balthazar,1966,['Drama'],"The story of a donkey Balthazar as he is passed from owner to owner, some kind and some cruel but all with motivations beyond his understanding. Balthazar, whose life parallels that of his first keeper, Marie, is truly a beast of burden, suffering the sins of humankind. But despite his powerlessness, he accepts his fate nobly.","['suicide', 'rape', 'countryside', 'misery', 'donkey', 'gang leader', 'youth gang', 'black and white', 'cruelty', 'burden', 'beast of burden', 'transcendence', 'purity', 'pride', 'animal cruelty', 'riding a donkey', 'abusive boyfriend', 'peasants']",['FR'],39388,481,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
1680,King Kong vs. Godzilla,1962,"['Science Fiction', 'Comedy', 'Adventure', 'Fantasy', 'Action']","The advertising director of Pacific Pharmaceuticals, frustrated with the low ratings of their sponsored TV program, seeks a more sensationalist approach. He orders his staff to Faro Island to capture King Kong for exploitation. As Godzilla re-emerges, a media frenzy generates with Pacific looking to capitalize off of the ultimate battle.","['island', 'japan', 'helicopter', 'octopus', 'mutant', 'giant monster', 'giant lizard', 'sequel', 'jungle', 'tokyo, japan', 'dinosaur', 'gojira', 'kaiju', 'giant ape', 'giant octopus', 'lost world', 'godzilla', 'mount fuji, japan', 'king kong', 'tokusatsu']",['JP'],12550000,323,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
149136,Landscape After Battle,1970,['Drama'],"Film opens with the mad rush of haphazard freedom as the concentration camps are liberated. Men are trying to grab food, change clothes, bury their tormentors they find alive. Then they are herded into other camps as the Allies try to devise policy to control the situation. A young poet who cannot quite find himself in this new situation, meets a headstrong Jewish young girl who wants him to run off with her, to the West. He cannot cope with her growing demands for affection, while still harboring the hatred for the Germans and disdain for his fellow men who quickly revert to petty enmities.",[],['PL'],0,21,True,False,[],,,,,[],unknown,0.3,['overview']
1682,Mothra vs. Godzilla,1964,"['Drama', 'Action', 'Science Fiction']","Journalists Ichiro Sakai and Junko cover the wreckage of a typhoon when an enormous egg is found and claimed by greedy entrepreneurs. Mothra's fairies arrive and are aided by the journalists in a plea for its return. As their requests are denied, Godzilla arises near Nagoya and the people of Infant Island must decide if they are willing to answer Japan's own pleas for help.","['japan', 'monster', 'giant monster', 'giant insect', 'sequel', 'dinosaur', 'moth', 'nuclear threat', 'kaiju', 'mothra', 'godzilla', 'tokusatsu']",['JP'],10000000,315,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
5780,Torn Curtain,1966,['Thriller'],"During the Cold War, an American scientist appears to defect to East Germany as part of a cloak and dagger mission to find the formula for a resin solution—but the plan goes awry when his fiancee, unaware of his motivation, follows him across the border.","['cold war', 'east germany']",['US'],13000615,612,True,False,[],1947.0,1991.0,1940s,19.0,['cold war'],present,0.8,"['overview', 'keywords']"
1685,Beneath the Planet of the Apes,1970,"['Adventure', 'Science Fiction', 'Mystery']","The sole survivor of an interplanetary rescue mission lands on the planet of the apes, and uncovers a horrible secret beneath the surface.","['dystopia', 'mutant', 'distant future', 'astronaut', 'ape', 'worship']",['US'],18999718,1404,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
261272,Why Try to Escape from That Which You Know You Can't Escape From? Because You Are a Coward,1970,"['Mystery', 'Horror']",A man is being haunted by a masked stranger.  The only language used in the movie comes from three (inter) title cards and a few sentences of sermon-like talk in Danish. Some of the talk is modified citations from the bible and similar sources.,[],['DK'],0,24,True,False,[],,,,,[],unknown,0.3,['overview']
668,On Her Majesty's Secret Service,1969,"['Adventure', 'Action', 'Thriller']","James Bond tracks his archnemesis, Ernst Blofeld, to a mountaintop retreat in the Swiss alps where he is training an army of beautiful, lethal women. Along the way, Bond falls for Italian contessa Tracy Draco, and marries her in order to get closer to Blofeld.","['daughter', 'suicide', 'london, england', 'based on novel or book', 'england', 'espionage', 'secret mission', 'secret identity', 'switzerland', 'new identity', 'honeymoon', 'secret organization', 'villain', 'secret lab', 'family history', 'snowstorm', 'mi6', 'killer', 'british secret service', 'snow skiing', 'alps mountains', 'aftercreditsstinger', 'somber', 'appreciative', 'bold']",['GB'],82000000,2022,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
2721,Z,1969,"['Thriller', 'Crime', 'Drama']","Amid a tense political climate, the opposition leader is killed in an apparent accident. When a prosecutor smells a cover-up, witnesses get targeted. A thinly veiled dramatization of the assassination of Greek politician Grigoris Lambrakis and its aftermath, “Z” captures the outrage at the US-backed junta that ruled Greece at the time of its release.","['central intelligence agency (cia)', 'assassination', 'government', 'corruption', 'police', 'politics', 'fascism', 'greece', 'investigation', 'pacifism', ""coup d'etat"", 'anti-communism', 'cover-up', 'conspiracy', 'police corruption', 'political assassination', 'justice', 'right wing', 'government corruption', 'military coup', 'dreyfus affair', 'rally', 'far right', 'greek military junta', 'far-right organization', 'power']","['FR', 'DZ']",83305,585,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
379045,Pinkfinger,1965,"['Animation', 'Comedy', 'Family']","An English voice talks to the Pink Panther, who is reading a book about secret agents, and suggests to the panther that he become an agent. Intrigued at this idea, the Pink Panther dons a trench coat, hat, and pipe and walks nonchalantly on city streets, looking for enemy spies. He comes upon a gang of foreign agents scheming to detonate a series of black-ball bombs, and when they realize he is following them, they shoot him with guns, lure him into a crocodile trap, and, under cover of darkness aboard a train, replace his cigarette with a bomb.",[],['US'],2221487,16,True,False,[],,,,,[],unknown,0.3,['overview']
22183,Angelique and the King,1966,"['Adventure', 'History', 'Romance']","Soon after her latest husband death, the King himself (Louis XIV) meets with our heroine and begs her to help convince the Persian Ambassador to agree to a treaty. However, what they didn't realize was that the handsome Persian was in fact a sexual sadist. So, it is up to the King's half- brother, some Hungarian prince, to save Angélique from the evil troll's clutches.","['17th century', 'louis xiv']",['FR'],52800000,134,True,True,['genre_period'],,,,,[],unknown,0.3,"['overview', 'keywords']"
44721,Little Fauss and Big Halsy,1970,"['Drama', 'Comedy']",The friendship between two Arizona dirt bike racers is tested when they both lust for an attractive runaway young woman who joins them on the racing circuit.,"['motor sport', 'motorcycle']",['US'],1755485,25,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
161460,You Can't Win 'Em All,1970,"['War', 'Adventure', 'Comedy', 'Action']","During the 1922 Turkish Civil War, two Americans and a group of foreign mercenaries offer their services to a local Turkish governor who hires them as guards for a secret transport.",[],"['US', 'GB']",0,37,True,True,"['genre_period', 'explicit_past_year']",1922.0,1922.0,1920s,48.0,['civil war'],past,0.9,['overview']
40630,Cheyenne Autumn,1964,['Western'],A reluctant cavalry Captain must track a defiant tribe of migrating Cheyenne.,"['oklahoma', 'native american', 'cavalry', 'cheyenne']",['US'],10980,138,True,True,['genre_period'],,,,,[],unknown,0.3,"['overview', 'keywords']"
98491,Wuthering Heights,1970,"['Drama', 'Romance']","A passionate and tumultuous love story set against the backdrop of the Yorkshire moors, exploring the intense and destructive relationship between Heathcliff and Catherine Earnshaw.","['based on novel or book', 'yorkshire', '19th century', 'doomed romance', 'romantic drama']",['GB'],4500000,43,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
405189,Tarkan and the Silver Saddle,1970,"['Adventure', 'Fantasy', 'Action', 'History']","Atilla the Hun gives a Silver Saddle to Altar as a gift. The intention of Kostok is the get rid of the Huns and seize the valuable saddle. Little Tarkan's foster mother is forced to leave him in a cave.  His cry attracts the attention of a wolf, who raises Tarkan like his own cub.",[],['TR'],0,18,True,False,"['genre_period', 'fantasy_penalty']",,,,,[],unknown,0.3,['overview']
11462,Suspicion,1941,"['Mystery', 'Romance', 'Thriller']","A sheltered heiress falls for a charming playboy and elopes with him, but soon discovers his gambling vice and mounting debts. As his lies deepen and those around them meet mysterious ends, she begins to suspect that her husband’s affection may conceal a deadly motive—and that she could be his next victim.","['poison', 'married couple', 'telegram', 'investigation', 'honeymoon', 'marriage', 'kiss', 'money', 'murderer', 'loan', 'suspect husband', 'bluebeard']",['US'],4500000,857,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
9929,Asterix and Cleopatra,1968,"['Family', 'Animation', 'Adventure', 'Comedy']","Popular animated hero Asterix and his faithful sidekick Obelix travel to ancient Egypt to help Cleopatra build a new summer home. Cleopatra and Julius Caesar have made a bet, with Caesar wagering the project cannot be completed in a few weeks time. With the help of a magic potion, Asterix comes to the rescue of the Queen of the Nile as Caesar and an angry architect plot against them.","['egypt', 'jealousy', 'cairo', 'magic', 'village', 'queen', 'architect', 'cartoon', 'palace', 'cleopatra', 'based on comic', 'ancient egypt', 'pharaoh', 'warrior', '1st century']",['FR'],1090041,1002,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
14030,"Hello, Dolly!",1969,"['Music', 'Comedy', 'Romance']","Dolly Levi is a strong-willed matchmaker who travels to Yonkers, New York in order to see the miserly ""well-known unmarried half-a-millionaire"" Horace Vandergelder. In doing so, she convinces his niece, his niece's intended, and Horace's two clerks to travel to New York City.","['based on play or musical', 'merchant', 'yonkers, new york', 'borzoi', 'millinery', 'drygoods store', 'complex', 'loving']",['US'],33208099,368,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
213,North by Northwest,1959,"['Thriller', 'Adventure']","Advertising man Roger Thornhill is mistaken for a spy, triggering a deadly cross-country chase.","['new york city', 'assassination', 'undercover agent', 'espionage', 'spy', 'cold war', 'mistaken identity', 'deception', 'romance', 'fugitive', 'on the run', 'advertising', 'framed', 'on the road', 'government agent', 'road movie', 'framed for murder', 'trains', 'cold war era', 'mount rushmore', 'absurd', 'adventure', 'man on the run', 'couple on the run', 'moral relativism', 'awestruck']",['US'],13275000,4319,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
210140,How the Cossacks Played Football,1970,"['Adventure', 'Animation', 'Comedy']","A group of cossacks travels around Europe, playing football against the teams of different countries, each of which has their very unique playing style.",['short film'],['SU'],0,55,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
221,Rebel Without a Cause,1955,['Drama'],"After moving to a new town, troublemaking teen Jim Stark is supposed to have a clean slate, although being the new kid in town brings its own problems. While searching for some stability, Stark forms a bond with a disturbed classmate, Plato, and falls for local girl Judy. However, Judy is the girlfriend of neighborhood tough, Buzz. When Buzz violently confronts Jim and challenges him to a drag race, the new kid's real troubles begin.","['individual', 'underground world', 'street gang', 'unsociability', 'car race', 'parent child relationship', 'authority', 'rebel', 'coming of age', 'based on short story', 'teen rebel', 'griffith observatory', 'teenager', 'gay subtext']",['US'],4500000,1698,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
